epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,29131.8,1.07096,0.78281,1.11256,0.75616,0.79307,0.82136,0.60914,1.20218,1.01641,1.2838,0.0010405,0.0010405,0.0010405
183,29290.7,1.06499,0.78038,1.11214,0.75424,0.79396,0.82129,0.6105,1.20188,1.01598,1.28424,0.000991,0.000991,0.000991
184,29449.8,1.06527,0.7802,1.11288,0.75578,0.79263,0.82122,0.61048,1.20178,1.01583,1.28397,0.0009415,0.0009415,0.0009415
185,29608.6,1.06045,0.77791,1.10967,0.75494,0.79343,0.8214,0.61078,1.2018,1.0157,1.28388,0.000892,0.000892,0.000892
186,29767.7,1.05337,0.77319,1.1089,0.75386,0.79288,0.82106,0.61136,1.20176,1.01587,1.28445,0.0008425,0.0008425,0.0008425
187,29926.8,1.05381,0.77257,1.10742,0.75262,0.79485,0.8212,0.61151,1.20207,1.01487,1.28461,0.000793,0.000793,0.000793
188,30085.7,1.04153,0.7548,1.09882,0.75279,0.79396,0.82107,0.61189,1.20088,1.01612,1.28337,0.0007435,0.0007435,0.0007435
189,30245,1.05027,0.76521,1.10587,0.75267,0.79322,0.82077,0.61142,1.2014,1.0155,1.284,0.000694,0.000694,0.000694
190,30404.2,1.03781,0.75726,1.10078,0.75243,0.79084,0.82083,0.61172,1.20102,1.01557,1.28439,0.0006445,0.0006445,0.0006445
191,30583.5,0.98836,0.65047,1.07731,0.7543,0.79041,0.82075,0.61191,1.20066,1.01503,1.28435,0.000595,0.000595,0.000595
192,30740.4,0.98115,0.63974,1.07902,0.75566,0.79041,0.82072,0.61197,1.20068,1.01515,1.28449,0.0005455,0.0005455,0.0005455
193,30897.1,0.96991,0.6275,1.07119,0.75099,0.79681,0.82092,0.61246,1.20021,1.01578,1.28413,0.000496,0.000496,0.000496
194,31053.8,0.96477,0.62879,1.07174,0.75127,0.79663,0.82097,0.61243,1.20024,1.0153,1.28421,0.0004465,0.0004465,0.0004465
195,31210.9,0.96015,0.62356,1.06683,0.75246,0.79503,0.82074,0.61277,1.19983,1.01511,1.28416,0.000397,0.000397,0.000397
196,31367.7,0.96061,0.62306,1.06674,0.75655,0.79307,0.8212,0.61295,1.1994,1.01479,1.28376,0.0003475,0.0003475,0.0003475
197,31524.3,0.95506,0.61795,1.06616,0.7581,0.78908,0.82107,0.61326,1.19954,1.01482,1.28423,0.000298,0.000298,0.000298
198,31681.4,0.95461,0.61925,1.06443,0.75864,0.78863,0.82174,0.61385,1.19961,1.01483,1.28451,0.0002485,0.0002485,0.0002485
199,31838.2,0.94855,0.61527,1.06189,0.75653,0.79338,0.82214,0.61411,1.19936,1.01484,1.28487,0.000199,0.000199,0.000199
200,31995,0.94357,0.60943,1.05863,0.75686,0.79352,0.8218,0.61404,1.19987,1.01376,1.28549,0.0001495,0.0001495,0.0001495
